att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,irrelevant_att11,irrelevant_att12,irrelevant_att13,irrelevant_att14,irrelevant_att15,irrelevant_att16,irrelevant_att17,irrelevant_att18,irrelevant_att19,irrelevant_att20
-0.090826,-0.051888,0.091574,-0.061781,-0.212396,0.140129,-0.729752,-0.019605,0.020265,-0.18736,0.228439,-0.855605,-0.281531,0.799494,0.617267,0.639188,0.993933,0.171895,-0.35669,0.591715
0.054467,-0.062324,-0.002506,0.252299,-0.022927,-0.165115,0.007734,0.362577,0.064719,-0.102854,-0.8831,-0.802215,0.453098,0.480835,-0.554359,-0.535634,-0.105979,-0.06287,-0.353131,0.869989
-0.089475,0.44796,0.006173,-0.026765,-0.044502,0.014899,-0.428526,0.162494,-0.004577,-0.203655,0.419859,-0.11977,0.540883,0.803074,-0.19946,-0.127529,-0.524806,-0.273267,0.008952,0.370833
0.530711,-0.111221,-0.057549,0.10863,0.158934,0.026934,0.142004,-0.017976,-0.213517,-0.059722,-0.387811,-0.315964,-0.363777,0.303244,0.651163,-0.610726,-0.022167,-0.548029,0.452311,-0.966554
-0.200191,0.069478,-0.162324,0.033302,0.122774,0.616634,0.116352,0.185461,-0.086387,-0.013306,-0.463502,-0.50402,0.790026,-0.292395,-0.896274,-0.75424,0.035135,0.435562,-0.189493,0.598263
0.166107,-0.494346,0.003969,-0.303351,0.027495,-0.01207,-0.043912,0.016678,-0.038336,-0.088678,0.95046,0.207882,-0.421422,0.046255,0.981343,-0.878061,-0.742743,0.195501,-0.567428,-0.241761
0.478047,0.078867,-0.187982,0.045408,-0.027508,-0.411255,-0.135441,0.126911,0.056106,-0.025312,0.396807,0.674862,0.745385,-0.738916,0.087862,0.068505,-0.27701,0.242041,0.587417,0.056095
0.004807,-0.189819,-0.581914,-0.076661,-0.064099,-0.21958,0.191479,-0.038641,0.041961,-0.003478,-0.999663,0.587585,0.555419,-0.184063,-0.686389,0.527655,0.642027,0.927729,-0.802814,-0.090221
-0.061088,0.431957,0.153749,-0.175134,-0.194536,-0.012468,0.129389,-0.309441,-0.065668,0.091498,0.894083,0.505681,0.620574,-0.476215,0.990396,-0.900583,0.775121,-0.464973,0.668924,0.019221
0.289848,0.234524,-0.081798,-0.258104,0.039047,0.50193,-0.287389,-0.247833,-0.015229,-0.20095,-0.269987,-0.390556,0.874983,0.173825,0.99939,-0.848354,0.138095,-0.74694,-0.80285,0.227624
-0.027156,-0.240312,-0.226072,0.016046,-0.71062,-0.027317,0.034673,0.154664,-0.035776,0.110742,-0.523868,0.144366,-0.096722,0.206577,0.728909,0.841266,-0.374695,-0.06828,-0.360585,0.783568
0.166695,0.000973,-0.061517,0.017875,-0.044806,0.175723,-0.155323,-0.309683,0.389223,-0.34083,0.310778,0.317843,0.229354,0.563195,-0.748636,-0.326219,-0.943277,-0.763828,-0.583492,-0.239154
-0.372213,-0.055256,0.044159,0.442077,0.168888,0.23702,-0.069557,0.439766,0.011091,-0.143713,0.796637,0.100464,-0.73571,0.62364,0.252646,-0.269016,0.899447,0.567601,0.3843,0.307216
-0.346666,0.300901,-0.148307,-0.316809,-0.058494,-0.177879,-0.407309,0.135287,-0.110112,-0.216799,-0.916778,0.307991,-0.772279,-0.174418,-0.952957,-0.722073,0.689483,0.657768,0.321732,-0.641522
0.004168,-0.405587,-0.099494,0.164069,0.080404,-0.052425,-0.621978,0.085686,0.107418,-0.041756,-0.889909,0.097913,0.866261,0.881691,-0.778118,-0.964322,0.664805,-0.342146,-0.332833,0.698852
0.045158,0.425391,-0.024717,0.174149,-0.362746,0.033368,-0.020547,-0.006394,0.26181,-0.196988,0.658131,-0.008851,-0.404013,0.528315,-0.614901,-0.82673,0.028819,0.679789,0.032361,-0.217547
0.299949,-0.03603,0.173453,-0.254481,0.016387,0.495566,-0.073969,0.026504,0.009204,-0.124829,0.648136,0.390976,0.725049,-0.734234,0.473692,0.509301,0.838576,-0.254612,-0.520031,0.844629
0.089992,-0.100754,-0.189136,0.030378,-0.005474,0.120655,-0.168602,0.514502,0.100211,-0.248711,-0.128621,0.765016,-0.369814,0.692973,0.990742,-0.219606,0.029833,-0.128673,0.748583,-0.401602
0.290377,-0.042653,0.389315,0.161295,-0.193007,-0.059825,0.1869,-0.05253,-0.016671,-0.303811,-0.056326,-0.089569,-0.338653,0.681945,-0.726297,0.671377,-0.642057,-0.736555,0.761523,0.583651
-0.688624,-0.316794,0.23745,-0.037787,-0.045891,-0.202854,0.090576,-0.080645,0.02819,-0.096781,0.82189,-0.452658,-0.342816,0.946303,0.888633,-0.067255,0.887464,0.290604,0.606246,-0.850018
-0.035601,0.554673,-0.015737,-0.089482,-0.132197,-0.266964,0.09967,0.03362,-0.053798,0.106322,0.860155,-0.328313,-0.672512,0.480346,0.956896,-0.061702,0.473478,0.816168,0.495614,-0.476065
-0.509555,-0.196092,0.04575,-0.078377,-0.043637,0.415625,-0.228,0.104151,-0.009846,0.040231,0.793988,0.218738,0.484669,0.109288,0.646636,0.844522,-0.15571,-0.374963,0.327026,-0.364541
0.164948,-0.188123,-0.084982,-0.301232,-0.359117,-0.376326,-0.10905,-0.000465,-0.208682,0.091479,0.936917,-0.504298,0.804134,-0.992937,-0.773411,-0.230618,0.350024,-0.081588,0.678503,-0.165139
-0.120667,-0.115975,-0.516979,0.085138,-0.198923,-0.058249,0.394066,0.226951,-0.086329,-0.404858,-0.499761,0.171013,0.113427,-0.203305,-0.459051,-0.441075,0.147629,0.260546,0.291261,0.580389
0.150436,-0.678534,0.117288,0.104195,-0.06164,-0.093716,-0.063892,-0.015591,-0.234686,-0.045302,-0.422484,0.275151,-0.666199,0.821644,0.109194,0.483976,-0.956014,0.836455,-0.813328,-0.841268
-0.184992,0.326911,0.326036,0.27236,-0.05887,-0.045194,-0.479097,0.141557,-0.259433,0.056114,-0.221856,-0.629695,0.338441,0.718563,-0.597073,0.11608,0.940697,-0.417108,0.98321,0.838451
-0.016994,-0.035659,-0.114432,0.139557,0.005503,-0.196136,-0.638738,0.012532,0.145751,-0.136314,0.586463,0.762498,-0.107056,0.667084,-0.646594,0.462589,0.873184,0.63416,0.17914,-0.846756
-0.192233,-0.057668,-0.207044,0.321616,0.431613,-0.084777,-0.458645,-0.344249,-0.013718,0.1522,0.633813,0.119613,-0.718647,0.056747,0.48019,-0.232153,-0.898946,-0.192013,0.143287,-0.347373
0.561699,0.099968,-0.289904,0.015795,-0.242704,-0.020294,-0.185662,-0.088791,-0.039069,-0.338793,-0.399168,-0.836787,0.501571,-0.00781,-0.084046,0.064111,-0.794774,0.554542,-0.6653,-0.891733
-0.043478,-0.262573,-0.492398,0.147518,-0.072072,0.157207,-0.096483,-0.036464,-0.250991,0.333806,-0.651992,0.043267,0.375333,0.533761,-0.720652,0.217111,-0.669406,0.194752,-0.590954,-0.728063
0.300232,-0.073157,-0.367326,-0.021663,-0.22305,0.19096,-0.073435,0.416524,-0.007593,0.174534,-0.933322,-0.313443,-0.570825,-0.898413,-0.907898,0.772886,0.762595,-0.545447,0.952952,0.574513
0.312505,0.395405,-0.081651,-0.00906,0.367903,-0.063823,-0.119796,-0.052536,0.114118,-0.186971,0.244721,0.716242,0.864451,-0.402187,0.054958,0.072052,0.154874,-0.386759,-0.263495,-0.855701
-0.058822,0.506406,-0.337862,-0.01908,-0.191903,-0.216479,0.107273,-0.064942,-0.047311,0.136936,-0.423727,0.637963,0.777955,0.846498,-0.172432,-0.166515,0.677428,-0.838659,-0.260985,-0.001718
0.17493,0.222493,-0.056868,0.544329,-0.065967,0.309446,-0.046522,-0.023309,-0.111981,-0.137492,-0.330297,-0.175875,-0.516881,-0.482946,-0.630901,0.481268,0.905548,-0.877616,0.465623,-0.206041
-0.042456,-0.027326,0.118676,0.086766,0.270962,-0.461611,0.063535,0.301762,-0.16253,0.133198,0.610632,-0.368781,0.309153,0.169844,-0.210448,0.937709,0.726216,0.331073,-0.054676,-0.024364
-0.55399,0.275018,0.294898,-0.050984,-0.059556,-0.015157,0.25022,-0.255918,-0.080602,-0.026598,-0.263859,-0.235083,-0.352783,0.107725,-0.031802,-0.74647,0.238236,0.455854,-0.471465,0.142366
-0.054996,-0.200633,0.337056,-0.089862,-0.015115,-0.106937,-0.001054,-0.508714,0.25552,0.004086,0.022848,-0.944746,-0.174468,-0.217902,0.878113,0.397471,-0.565563,-0.333164,0.459918,-0.07902
-0.428432,0.117744,0.000209,-0.030814,-0.065101,-0.074924,-0.34627,-0.20756,0.29898,-0.489233,-0.533067,0.191773,-0.782978,-0.684998,0.108522,-0.333674,0.279135,-0.878807,-0.003592,-0.755802
-0.236868,0.188491,0.119256,0.326455,-0.338801,-0.156254,-0.015087,0.403094,-0.034086,-0.056483,-0.048734,-0.950472,-0.067192,-0.230305,-0.974903,-0.33115,0.063386,-0.809982,0.409158,-0.310828
0.062879,-0.699263,-0.249124,0.202445,-0.003593,-0.077857,0.123704,-0.057179,-0.230153,-0.045893,-0.902209,0.146137,0.683078,0.92199,-0.590992,0.63025,0.097221,0.186479,0.920532,0.185711
0.146702,-0.288982,-0.275278,0.02914,0.085645,-0.464446,-0.059151,-0.072156,-0.128864,-0.05572,-0.732474,-0.076404,-0.424865,0.025722,-0.643629,-0.913237,0.87623,-0.340046,-0.116175,0.996932
0.504307,0.147543,-0.28442,-0.00528,-0.071795,-0.014879,-0.220778,-0.113454,0.114222,0.204678,-0.497355,-0.856352,0.479645,-0.718532,0.319866,0.901679,-0.135114,0.760453,0.245559,0.230394
0.20697,-0.517324,0.228922,-0.026517,0.044063,-0.24987,-0.496827,0.05371,0.000288,-0.047877,-0.856954,-0.799376,0.374477,-0.957015,-0.915873,0.226321,-0.472405,-0.800491,0.501058,-0.641551
-0.095031,0.404394,0.208658,0.469762,0.000508,-0.043664,-0.054904,-0.198327,-0.150694,0.172194,-0.03739,-0.149432,-0.953587,0.146607,-0.632326,-0.375926,0.79839,-0.333834,0.457532,-0.802626
0.138116,-0.129242,0.152871,-0.064256,-0.736562,-0.224501,-0.054639,0.017915,-0.013922,-0.07313,0.858507,0.271236,0.500968,0.822436,-0.150471,-0.573912,-0.069247,0.709677,0.680604,-0.318264
-0.350272,0.051038,0.402462,-0.36244,-0.031708,-0.308705,-0.23856,-0.026107,0.010215,-0.037779,-0.17796,-0.173613,0.237647,0.421046,0.472422,0.62863,-0.239497,-0.135147,-0.423361,-0.479148
-0.127147,0.148721,-0.592094,-0.000954,0.079886,-0.083383,-0.144974,-0.226477,0.22422,-0.147943,-0.41557,0.013218,0.561168,-0.574646,0.651987,0.690107,-0.471278,-0.25585,0.742394,-0.333592
-0.063166,-0.049081,0.432092,0.259677,-0.108387,0.17703,-0.028965,-0.0476,0.123463,-0.100168,0.959932,0.208635,-0.281032,-0.044674,-0.170752,0.637885,-0.738749,0.805869,-0.885625,0.464279
0.113788,-0.233252,-0.571482,0.182691,-0.178402,0.099602,-0.089368,-0.038876,-0.111081,-0.032634,0.526957,-0.335751,0.813323,0.035541,-0.020119,0.429689,-0.469601,0.165201,-0.776566,0.700236
-0.200379,-0.22591,-0.063007,-0.130172,-0.075012,-0.198586,-0.008266,0.458943,0.557997,0.190655,0.452255,-0.821175,-0.90452,-0.614149,0.107367,-0.208696,-0.491335,0.060171,0.68707,-0.449159
-0.589092,0.062198,-0.204439,-0.007069,-0.206252,-0.071678,0.006732,-0.132854,-0.143133,-0.009538,0.561444,0.728984,0.903567,0.298201,-0.701461,-0.687404,0.370067,0.115141,0.165547,0.070905
0.204376,-0.534747,-0.299663,0.050349,-0.291724,0.158366,0.208209,0.07675,-0.337889,-0.143533,0.310495,-0.426134,-0.319019,-0.555841,-0.959032,0.749725,-0.860018,0.338982,0.112508,0.422251
-0.593563,-0.15166,0.157147,0.459099,0.024375,-0.076762,-0.130863,-0.082921,0.068249,0.096679,-0.732487,-0.241575,0.264219,0.165054,-0.345175,-0.143588,-0.591579,-0.387048,-0.45849,0.991122
0.146368,-0.521684,0.105488,-0.075783,0.207185,-0.041068,-0.306786,-0.30156,-0.262454,0.130291,-0.245983,-0.904875,-0.953515,-0.841549,-0.128399,0.035967,-0.695267,-0.694121,0.013618,0.050687
0.008944,0.083589,0.14338,-0.019252,-0.052917,0.484106,-0.39065,-0.069829,-0.194688,-0.075869,0.132698,0.458671,-0.674873,0.500631,0.823679,0.334513,-0.284513,-0.576348,-0.534361,0.179302
-0.335336,-0.217964,0.172135,-0.137731,-0.510401,-0.091426,0.278097,-0.422706,-0.064776,0.093144,-0.891426,0.217771,0.777335,0.925948,0.548859,0.231761,-0.125305,-0.540271,-0.78701,-0.495849
0.055855,-0.062576,0.100153,-0.08998,0.222542,-0.660411,0.043462,-0.247135,-0.038567,0.150775,-0.392123,0.7678,0.761263,0.292579,0.150485,0.057196,-0.339385,0.748274,-0.62411,0.544715
-0.317657,-0.120091,-0.31293,-0.074255,0.160382,0.374796,0.051807,0.147328,0.081181,-0.408479,-0.879412,-0.884135,-0.778328,-0.446214,-0.894077,0.176593,0.721666,-0.202492,-0.475761,-0.696607
-0.049248,0.11861,-0.099225,-0.276427,-0.102624,-0.060669,0.212032,0.271656,0.43373,-0.135488,0.676138,0.283735,0.134534,-0.540793,0.034142,0.147174,0.981946,0.745283,-0.021922,0.895153
-0.160917,-0.026026,-0.412227,0.154819,-0.042444,-0.346443,0.23055,-0.050949,0.368173,-0.25052,-0.763432,0.69409,0.429048,0.047822,0.198796,0.401899,-0.76742,-0.039802,-0.069002,0.808927
-0.436535,-0.143475,0.227847,-0.051098,0.09431,-0.274344,0.130278,0.364436,-0.095436,-0.335543,0.637812,-0.267385,0.485054,0.960385,0.849262,-0.452221,0.017566,-0.080389,0.408803,-0.483249
-0.22264,0.14942,-0.049635,-0.377235,0.08487,-0.294293,-0.009293,-0.02005,0.152382,-0.012537,-0.780683,0.154896,-0.043498,-0.827152,0.432825,0.684476,-0.47754,-0.878428,0.591583,-0.960417
0.032258,-0.056389,-0.124039,0.036845,-0.091263,-0.059203,-0.624641,0.088682,-0.000692,-0.061461,-0.082142,-0.963666,-0.313126,0.193305,0.021878,0.183853,0.852787,0.003411,-0.197785,-0.030202
-0.040603,0.111135,0.251263,0.118046,-0.267963,0.529453,-0.198386,-0.070198,-0.490093,0.028112,0.357337,0.430208,-0.23959,0.614327,-0.202631,-0.184155,-0.840773,-0.001142,0.61716,-0.150597
-0.033003,-0.084397,0.057311,-0.005853,0.551002,0.019441,0.126907,-0.099783,-0.215655,-0.144488,-0.132153,-0.030473,0.70544,-0.507504,-0.048372,-0.060554,0.272782,-0.897021,-0.76326,-0.499016
0.327385,0.024365,0.314109,-0.557824,0.252441,-0.217166,-0.049197,0.163916,-0.030905,-0.052005,-0.528901,-0.730229,-0.004042,0.940976,-0.710755,0.459695,-0.369569,-0.954134,0.143477,-0.52241
-0.260914,0.351454,-0.021949,0.373306,-0.063318,0.280102,0.037144,-0.11646,0.146524,-0.058871,0.763278,-0.609538,-0.721191,0.953893,-0.485663,-0.576898,0.607057,0.599242,0.891436,-0.90833
0.113954,0.496374,-0.050567,-0.271127,0.271569,-0.04738,0.064317,0.095581,0.004585,-0.209482,0.929621,-0.196443,-0.787919,-0.500933,0.627843,0.307438,-0.739567,-0.866653,0.85102,-0.86338
-0.011407,-0.088238,-0.49516,-0.645476,-0.051679,0.044579,0.061563,0.25872,0.028095,0.230789,0.488002,-0.413113,0.991935,-0.234384,-0.017525,0.360612,-0.187977,-0.435455,0.157623,-0.656586
-0.075653,-0.088363,-0.100554,-0.008333,-0.096454,0.017713,0.2784,-0.293235,-0.461442,-0.546912,0.963069,-0.016424,0.158248,-0.136452,0.849569,0.642268,-0.172365,0.827956,-0.214299,-0.483505
0.031445,-0.490187,-0.008363,0.166454,0.156085,0.20034,-0.107822,0.345688,0.140246,-0.016869,-0.248996,-0.60293,0.223067,0.753552,0.366964,-0.113189,0.460171,-0.703616,-0.570008,0.14614
0.191237,-0.300253,0.016572,-0.29012,0.155644,-0.230562,-0.461912,-0.031298,-0.301155,-0.293013,0.691833,-0.539179,0.21047,-0.472344,0.516537,0.885059,0.734827,0.750364,-0.908051,-0.14147
0.241678,0.189277,0.483139,-0.300595,-0.126729,-0.069585,-0.021323,0.421586,-0.169047,-0.060228,-0.903137,-0.552111,-0.986381,0.937687,-0.587669,0.002068,0.689142,0.969142,-0.657625,0.380944
-0.104488,0.561592,0.20405,-0.068753,-0.502479,0.031519,-0.008866,0.067864,0.164261,0.172447,-0.510167,-0.834048,-0.722565,0.131889,-0.715791,0.720768,-0.748235,0.424671,-0.907636,-0.410065
-0.051457,-0.103286,0.098704,-0.16517,0.05882,0.119749,0.533688,0.130303,0.034928,-0.026723,0.449679,-0.904046,0.547576,0.545534,-0.231783,-0.984164,0.611248,-0.632263,0.31689,0.778708
-0.02312,0.203977,0.073093,0.555219,0.008544,0.037797,-0.36818,-0.008543,0.120567,0.229996,0.559552,-0.86226,-0.036307,0.714795,0.644926,-0.008065,0.077603,0.52546,0.032816,-0.589133
-0.086911,0.254055,-0.020769,-0.376119,0.487121,0.079463,-0.236732,0.196932,-0.07414,0.054348,-0.528708,-0.535584,-0.376172,0.141913,0.213764,-0.081306,-0.806261,-0.807492,0.461207,0.487306
0.022946,0.200978,-0.201143,-0.003335,-0.115989,0.095019,0.484663,-0.332365,0.077732,-0.115543,-0.081448,-0.018854,0.745306,-0.787777,0.799065,0.696263,0.261806,-0.514597,0.759196,-0.811509
-0.012784,0.051457,-0.243681,0.060789,0.03507,0.068739,0.889889,-0.041233,-0.092055,0.153663,0.618142,0.337244,-0.735463,0.309692,0.227427,-0.693994,-0.807577,-0.487456,-0.92285,-0.105653
-0.042666,-0.361837,-0.076579,0.082121,0.262847,0.610103,-0.178842,0.14013,-0.241331,0.016338,0.382029,0.73735,0.954434,0.738289,0.802792,-0.861861,0.375694,0.045556,0.601728,0.038006
-0.342379,-0.003211,0.543612,0.011194,-0.09463,-0.014554,-0.21174,0.0461,-0.059737,-0.190756,0.447108,0.604375,0.424943,0.654039,-0.326734,-0.279545,-0.644041,0.595073,0.334927,0.80903
-0.225068,-0.253801,-0.03102,-0.21032,0.620542,-0.037962,0.060087,-0.005174,0.172934,0.055004,-0.426813,0.910884,0.472799,-0.94954,0.401184,-0.440655,-0.257206,0.512037,-0.184932,-0.441536
-0.202131,0.07007,0.332764,0.044303,-0.208619,0.244656,-0.044325,0.059509,-0.000115,0.359672,0.449208,0.445308,0.65476,0.803071,0.915794,0.087309,-0.184548,-0.448625,-0.979261,0.225819
-0.434554,0.01655,0.397172,0.087437,0.047588,0.176989,0.161587,-0.250875,0.04962,-0.065375,-0.496993,0.92445,-0.799981,0.032812,0.277717,-0.587881,0.514675,-0.773011,0.057155,0.341611
-0.129986,0.11456,0.068172,-0.254358,0.017568,0.044936,0.548799,0.347812,0.12665,-0.037038,0.481039,0.495355,-0.491407,-0.459283,-0.721043,-0.714507,0.333727,-0.984882,-0.318421,-0.425692
0.064992,-0.298686,0.052236,-0.125573,0.137303,-0.109982,0.153404,-0.080428,0.06443,0.708752,0.833232,-0.640114,-0.408697,-0.97436,0.835922,0.838094,0.419959,-0.931678,-0.412952,0.584858
0.042476,0.817696,0.110111,-0.052303,-0.283886,0.034891,-0.29221,0.161882,0.068785,-0.081602,-0.282634,0.85786,-0.487435,-0.767007,0.430866,0.82909,-0.089088,0.406893,-0.030493,-0.396229
0.670381,-0.044113,0.005755,-0.128627,-0.014969,0.032974,0.085647,-0.404897,-0.372306,0.237668,-0.42882,0.994116,-0.149987,-0.613758,0.076246,0.879545,-0.882264,-0.338097,0.121755,-0.085097
0.15756,-0.066791,0.013921,-0.020956,-0.060257,0.040894,0.208332,0.04359,0.060438,0.049552,-0.035739,-0.992592,-0.433405,-0.703242,0.004395,0.128126,0.127751,0.23909,0.528744,-0.142469
0.540877,0.122707,0.081341,-0.148227,-0.453132,0.079836,-0.039819,0.013603,0.040607,-0.293566,-0.357775,0.851839,-0.285869,-0.215141,0.640935,0.474771,0.252591,0.421484,-0.385682,-0.633619
0.028208,-0.337095,0.036591,-0.165268,0.032877,0.074658,0.48432,-0.038878,0.085726,0.100828,0.150739,0.373113,0.796577,0.610441,-0.445229,-0.145945,-0.444677,0.378193,-0.627583,-0.938569
-0.054287,-0.17034,-0.056815,0.413561,0.047526,0.573591,0.045846,0.193591,0.004659,0.145177,-0.454404,0.272082,-0.808346,0.421364,0.67203,-0.622697,0.537014,-0.474203,-0.399801,-0.139652
0.128976,-0.021327,0.199762,0.244054,0.013505,0.106831,-0.061293,0.195485,-0.030926,0.03019,0.857836,0.697769,-0.93208,0.479094,-0.191175,-0.445438,0.56959,-0.793084,0.361794,0.682335
0.081111,-0.20614,0.3217,0.477206,-0.076905,0.048062,0.213635,-0.071514,0.04884,0.141931,-0.878632,-0.676366,-0.921508,-0.407541,0.7623,0.789064,0.477924,0.498912,-0.793754,0.490268
-0.168449,0.125185,-0.090223,-0.254382,0.002096,0.089453,0.658028,0.042713,-0.012553,0.084722,-0.152416,-0.86223,-0.36829,-0.958458,-0.923449,0.843902,0.981499,0.216531,-0.870594,0.406704
-0.073111,-0.038863,0.05121,0.496116,-0.064952,-0.031316,0.066266,0.044853,0.579535,-0.144812,-0.658682,-0.195211,0.633434,-0.154237,-0.023745,-0.289557,0.71761,-0.820952,0.426326,0.448574
-0.095507,0.038573,0.5324,-0.327338,0.063855,0.028128,0.255528,0.034511,-0.366663,-0.066101,-0.279632,-0.499676,-0.302976,0.845251,-0.325831,-0.760847,-0.971897,-0.289894,-0.421582,-0.654037
-0.133572,0.03924,0.629644,0.067245,-0.049659,-0.03634,0.10447,-0.069297,-0.39111,-0.391294,-0.016439,0.52568,0.388264,-0.673674,-0.321918,0.785692,-0.62464,-0.457281,0.839942,0.514757
-0.018337,-0.200629,0.302353,0.00344,-0.015558,0.500894,0.128418,-0.045267,-0.18154,0.046511,-0.942333,0.008677,0.107659,-0.285014,0.248888,0.019398,-0.532571,0.010264,-0.055836,0.394494
-0.157112,0.345654,0.237215,0.138776,0.067759,0.050185,-0.000565,-0.229124,-0.285555,-0.027675,-0.93934,-0.403079,0.737148,0.852728,0.725675,0.759892,-0.745402,-0.904795,0.584929,-0.323654
-0.049349,0.050185,0.143552,-0.42518,-0.22353,0.082143,0.340225,0.238894,-0.198341,-0.020411,0.69817,-0.457355,-0.251161,-0.995845,0.999069,0.353988,0.779606,0.840477,-0.68025,-0.652258
-0.07324,-0.047101,0.516093,0.030553,-0.063808,-0.087231,0.268523,0.249573,-0.228695,-0.196775,-0.056835,-0.963885,-0.322111,0.754094,-0.525343,-0.435822,-0.678658,-0.655019,0.092604,-0.332993
0.064663,0.236444,-0.018003,-0.145515,0.500927,-0.005733,0.101924,-0.032707,0.047419,-0.255374,-0.851182,0.420941,-0.180784,0.843175,-0.050457,-0.622308,0.799021,-0.613205,-0.473831,-0.867946
0.224953,-0.09485,0.474615,0.071026,-0.039481,0.043627,0.417717,0.000786,-0.212631,0.147065,-0.744697,-0.845765,-0.131289,-0.444046,0.983559,0.508747,0.463335,0.248892,-0.146517,0.981395
-0.339875,-0.255155,-0.056191,0.449765,0.067372,-0.177702,0.269764,0.073454,-0.067652,-0.119367,-0.451716,0.473399,-0.324265,-0.912925,-0.3297,-0.115354,0.487025,0.947284,-0.751626,0.804513
-0.279854,0.039328,0.152277,0.09848,0.060197,-0.039202,0.826481,-0.035279,-0.139411,0.08092,0.816802,-0.103286,0.017697,-0.77794,-0.178883,0.088617,-0.794815,-0.553509,-0.696035,0.264291
-0.00831,0.585404,0.095573,0.121154,-0.14402,0.285471,0.030585,-0.012575,-0.215743,0.054042,-0.92102,0.395334,-0.406279,-0.685085,-0.882175,-0.130291,-0.997995,-0.960638,-0.537737,0.850183
0.009844,-0.143792,0.187132,-0.026953,-0.154015,0.008005,0.05698,0.136602,0.071905,0.113181,0.164608,-0.410488,0.538068,0.840879,-0.051132,-0.505041,0.783401,-0.403896,0.80914,0.87192
0.589117,0.053371,0.35798,-0.1419,0.037921,0.056977,0.198295,-0.093364,0.122377,0.089815,0.264636,0.182948,0.481789,-0.55347,0.631864,-0.735084,-0.266624,0.360602,-0.656437,0.735797
0.493222,-0.003765,-0.236455,-0.086049,-0.446572,0.044498,0.139776,0.06584,0.008015,-0.032506,0.510508,0.37832,0.380973,0.389642,-0.712956,-0.924771,0.776192,0.181817,0.664151,-0.133734
-0.330199,0.287555,-0.037574,0.347926,0.210416,-0.192428,-0.046036,0.162555,0.072464,-0.152993,0.19406,0.817788,0.35096,0.317476,-0.463614,0.900404,0.538319,0.086454,0.07811,-0.326919
0.07965,-0.317023,0.136785,-0.123502,0.006122,0.221831,0.06646,0.112752,0.771286,-0.029418,0.375441,0.049414,0.998495,0.515462,-0.231031,-0.301779,0.336456,-0.220266,0.046287,-0.271424
-0.143555,-0.212164,-0.132206,-0.073798,0.044543,-0.128694,0.127047,0.05713,-0.053005,0.450167,0.377666,0.299947,0.159635,0.890947,-0.727922,0.963301,0.054882,0.638745,0.284027,-0.898461
